購入日,銘柄コード,業種,おすすめ度(%),買値,売値,決済理由,売却日,購入金額(固定),買手数料,売却金額,売手数料,純損益(固定1000万)
2025-02-12,93430,サービス業,77.6,657.0,624.1,SL(-5%),2025-02-13,10000000.0,1430,9499238.964992391,1430,-503621.03500760905
2025-02-12,93990,情報･通信業,85.0,207.5,197.1,SL(-5%),2025-02-13,10000000.0,1430,9498795.18072289,1430,-504064.8192771096
2025-02-12,92290,サービス業,83.6,475.0,522.5,TP(+10%),2025-02-13,10000000.0,1430,11000000.0,1430,997140.0
2025-02-12,40460,化学,70.0,1530.0,1453.5,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,44360,情報･通信業,69.4,922.0,875.9,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,52560,情報･通信業,73.2,3010.0,2859.5,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,17570,その他,77.8,22.0,20.9,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,55970,情報･通信業,80.7,848.0,932.8,TP(+10%),2025-02-13,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-12,58890,小売業,68.3,2468.0,2344.6,SL(-5%),2025-02-13,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,25860,食料品,79.3,166.0,157.7,SL(-5%),2025-02-13,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,22640,食料品,71.1,716.0,787.6,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-02-12,55910,情報･通信業,73.7,1289.0,1224.5,SL(-5%),2025-02-17,10000000.0,1430,9499612.102404965,1430,-503247.8975950349
2025-02-12,52620,ガラス･土石製品,63.6,902.5,857.4,SL(-5%),2025-02-13,10000000.0,1430,9500277.00831025,1430,-502582.9916897509
2025-02-12,70030,機械,67.8,1650.0,1567.5,SL(-5%),2025-02-13,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,70630,サービス業,70.7,245.0,269.5,TP(+10%),2025-02-13,10000000.0,1430,11000000.0,1430,997140.0
2025-02-12,37410,情報･通信業,68.5,2785.0,2645.8,SL(-5%),2025-02-14,10000000.0,1430,9500179.533213645,1430,-502680.4667863548
2025-02-12,58030,非鉄金属,78.9,1227.6666666666665,1166.3,SL(-5%),2025-02-14,10000000.0,1430,9500135.758892208,1430,-502724.24110779166
2025-02-12,39360,情報･通信業,66.1,121.0,114.9,SL(-5%),2025-02-13,10000000.0,1430,9495867.768595042,1430,-506992.2314049583
2025-02-12,43700,情報･通信業,73.3,324.0,307.8,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,45520,医薬品,66.8,497.0,546.7,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-02-12,40740,情報･通信業,66.3,809.0,768.5,SL(-5%),2025-02-14,10000000.0,1430,9499381.95302843,1430,-503478.0469715707
2025-02-12,41000,化学,64.4,1241.0,1179.0,SL(-5%),2025-02-14,10000000.0,1430,9500402.900886383,1430,-502457.0991136171
2025-02-12,91640,その他,62.8,475.0,451.2,SL(-5%),2025-02-14,10000000.0,1430,9498947.368421052,1430,-503912.63157894835
2024-12-09,68790,その他,64.5,527.0,500.6,SL(-5%),2025-02-20,10000000.0,1430,9499051.233396584,1430,-503808.76660341583
2025-01-23,27760,卸売業,64.4,135.0,148.5,TP(+10%),2025-02-20,10000000.0,1430,11000000.0,1430,997140.0
2025-01-28,26560,小売業,79.5,79.0,86.9,TP(+10%),2025-02-20,10000000.0,1430,11000000.0,1430,997140.0
2025-01-29,44610,化学,80.2,2891.0,2746.4,SL(-5%),2025-02-20,10000000.0,1430,9499827.049463853,1430,-503032.95053614676
2025-01-30,61730,その他,93.7,292.0,321.2,TP(+10%),2025-02-20,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-06,73720,サービス業,89.3,330.0,313.5,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,65900,電気機器,82.5,1840.0,1748.0,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,91710,海運業,64.1,1000.0,1100.0,TP(+10%),2025-02-20,10000000.0,1430,11000000.0,1430,997140.0
2025-02-10,88940,不動産業,77.6,239.0,227.0,SL(-5%),2025-02-20,10000000.0,1430,9497907.949790794,1430,-504952.0502092056
2025-02-12,31030,繊維製品,70.2,155.0,147.2,SL(-5%),2025-02-20,10000000.0,1430,9496774.193548387,1430,-506085.8064516131
2025-02-12,78680,その他製品,62.3,514.0,488.3,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,31370,小売業,95.0,222.0,244.2,TP(+10%),2025-02-14,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-13,65780,サービス業,81.1,336.0,369.6,TP(+10%),2025-02-20,10000000.0,1430,11000000.0,1430,997140.0
2025-02-13,48810,医薬品,81.2,156.0,148.2,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,37440,情報･通信業,80.6,425.0,403.8,SL(-5%),2025-02-17,10000000.0,1430,9501176.470588235,1430,-501683.5294117648
2025-02-13,55990,情報･通信業,72.6,1014.0,1115.4,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-02-13,40530,情報･通信業,73.3,611.0,580.4,SL(-5%),2025-02-14,10000000.0,1430,9499181.669394435,1430,-503678.33060556464
2025-02-13,55970,情報･通信業,85.3,805.0,885.5,TP(+10%),2025-02-14,10000000.0,1430,11000000.0,1430,997140.0
2025-02-13,130A0,医薬品,87.2,810.0,891.0,TP(+10%),2025-02-14,10000000.0,1430,11000000.0,1430,997140.0
2025-02-13,65240,電気機器,65.7,2487.0,2362.7,SL(-5%),2025-02-14,10000000.0,1430,9500201.045436267,1430,-502658.9545637332
2025-02-13,19690,建設業,76.9,2802.5,2662.4,SL(-5%),2025-02-14,10000000.0,1430,9500089.206066012,1430,-502770.7939339876
2025-02-13,40740,情報･通信業,76.6,798.0,758.1,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,62260,機械,74.7,1285.0,1220.8,SL(-5%),2025-02-17,10000000.0,1430,9500389.105058366,1430,-502470.89494163357
2025-02-13,73200,その他金融業,78.9,1492.5,1417.9,SL(-5%),2025-02-14,10000000.0,1430,9500167.504187606,1430,-502692.4958123937
2025-02-13,23510,情報･通信業,71.2,384.0,364.8,SL(-5%),2025-02-14,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,93990,情報･通信業,87.6,157.5,149.6,SL(-5%),2025-02-14,10000000.0,1430,9498412.698412698,1430,-504447.30158730224
2025-02-13,19820,建設業,76.9,1852.5,1759.9,SL(-5%),2025-02-14,10000000.0,1430,9500134.952766532,1430,-502725.0472334679
2025-02-13,80610,卸売業,70.7,1625.0,1543.8,SL(-5%),2025-02-18,10000000.0,1430,9500307.692307692,1430,-502552.307692308
2025-02-13,80500,精密機器,68.9,2635.0,2503.2,SL(-5%),2025-02-19,10000000.0,1430,9499810.246679317,1430,-503049.7533206828
2025-02-13,40510,情報･通信業,66.9,6700.0,6365.0,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,48120,情報･通信業,69.9,2176.6666666666665,2067.8,SL(-5%),2025-02-17,10000000.0,1430,9499846.860643186,1430,-503013.1393568143
2025-02-13,55910,情報･通信業,68.8,1293.0,1228.3,SL(-5%),2025-02-17,10000000.0,1430,9499613.302397525,1430,-503246.69760247506
2025-02-13,70030,機械,73.1,1783.0,1693.8,SL(-5%),2025-02-17,10000000.0,1430,9499719.573752103,1430,-503140.4262478966
2025-02-13,55350,不動産業,76.7,1942.5,1845.4,SL(-5%),2025-02-14,10000000.0,1430,9500128.7001287,1430,-502731.2998712994
2025-02-13,70690,サービス業,71.1,404.5,384.3,SL(-5%),2025-02-17,10000000.0,1430,9500618.04697157,1430,-502241.9530284293
2025-02-13,71800,銀行業,66.3,708.0,778.8,TP(+10%),2025-02-19,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-13,62540,機械,68.1,2900.0,2755.0,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,92110,サービス業,64.4,1384.0,1522.4,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-02-13,67690,電気機器,71.6,1005.0,954.8,SL(-5%),2025-02-18,10000000.0,1430,9500497.512437811,1430,-502362.4875621889
2025-02-13,19090,機械,71.1,1101.25,1046.2,SL(-5%),2025-02-14,10000000.0,1430,9500113.50737798,1430,-502746.4926220197
2025-02-13,49110,化学,63.9,2653.5,2520.8,SL(-5%),2025-02-17,10000000.0,1430,9499905.784812512,1430,-502954.2151874881
2025-02-13,97040,サービス業,61.1,55.0,52.2,SL(-5%),2025-02-17,10000000.0,1430,9490909.090909092,1430,-511950.90909090824
2025-02-13,72800,電気機器,63.8,888.0,843.6,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,19110,建設業,69.1,1767.0,1678.6,SL(-5%),2025-02-14,10000000.0,1430,9499717.034521786,1430,-503142.9654782135
2025-02-13,58890,小売業,63.0,2311.0,2195.4,SL(-5%),2025-02-14,10000000.0,1430,9499783.643444397,1430,-503076.35655560344
2025-01-30,79010,その他製品,80.1,902.0,856.9,SL(-5%),2025-02-21,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-06,72010,輸送用機器,64.4,415.1,456.6,TP(+10%),2025-02-21,10000000.0,1430,10999759.09419417,1430,996899.0941941701
2025-02-07,23340,サービス業,75.2,48.6,53.5,TP(+10%),2025-02-21,10000000.0,1430,11008230.452674896,1430,1005370.4526748955
2025-02-10,57290,非鉄金属,80.6,1225.0,1347.5,TP(+10%),2025-02-21,10000000.0,1430,11000000.0,1430,997140.0
2025-02-12,60360,サービス業,66.0,4100.0,3895.0,SL(-5%),2025-02-21,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,58010,非鉄金属,77.0,734.0,697.3,SL(-5%),2025-02-21,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-13,96440,サービス業,70.7,662.0,628.9,SL(-5%),2025-02-21,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,93440,サービス業,77.4,845.0,802.8,SL(-5%),2025-02-20,10000000.0,1430,9500591.715976331,1430,-502268.2840236686
2025-02-14,66480,電気機器,87.8,769.0,845.9,TP(+10%),2025-02-20,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-14,55860,情報･通信業,83.6,1398.0,1328.1,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,66760,電気機器,87.3,1250.0,1187.5,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,44860,情報･通信業,93.0,604.5,574.3,SL(-5%),2025-02-17,10000000.0,1430,9500413.564929692,1430,-502446.4350703079
2025-02-14,44920,情報･通信業,91.8,522.0,495.9,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,44240,情報･通信業,88.0,382.0,420.2,TP(+10%),2025-02-17,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-14,29980,不動産業,95.8,633.0,696.3,TP(+10%),2025-02-17,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-14,23300,情報･通信業,86.3,213.0,202.3,SL(-5%),2025-02-17,10000000.0,1430,9497652.582159625,1430,-505207.41784037463
2025-02-14,77930,その他製品,82.5,1235.0,1173.2,SL(-5%),2025-02-20,10000000.0,1430,9499595.141700406,1430,-503264.8582995944
2025-02-14,60390,サービス業,83.7,502.6,477.5,SL(-5%),2025-02-17,10000000.0,1430,9500596.89614007,1430,-502263.10385992937
2025-02-14,74090,輸送用機器,93.8,341.66666666666663,375.8,TP(+10%),2025-02-18,10000000.0,1430,10999024.390243903,1430,996164.3902439028
2025-02-14,36520,情報･通信業,89.1,1855.0,2040.5,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-02-14,93410,サービス業,71.5,1150.0,1092.5,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,70610,サービス業,70.2,1655.0,1572.2,SL(-5%),2025-02-17,10000000.0,1430,9499697.885196375,1430,-503162.11480362527
2025-02-14,34430,金属製品,75.4,1073.3333333333333,1019.7,SL(-5%),2025-02-18,10000000.0,1430,9500310.559006212,1430,-502549.4409937877
2025-02-14,28130,食料品,71.3,5010.0,4759.5,SL(-5%),2025-02-21,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,70960,サービス業,76.7,1372.0,1303.4,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,92290,サービス業,90.7,556.0,611.6,TP(+10%),2025-02-18,10000000.0,1430,11000000.0,1430,997140.0
2025-02-14,45740,医薬品,68.2,301.0,285.9,SL(-5%),2025-02-21,10000000.0,1430,9498338.870431893,1430,-504521.1295681074
2025-02-14,18610,建設業,77.5,1016.25,965.4,SL(-5%),2025-02-20,10000000.0,1430,9499630.996309962,1430,-503229.0036900379
2025-02-14,43710,情報･通信業,76.1,1085.0,1030.8,SL(-5%),2025-02-17,10000000.0,1430,9500460.829493087,1430,-502399.1705069132
2025-02-14,39280,情報･通信業,81.9,276.0,262.2,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,41680,情報･通信業,68.7,795.0,755.2,SL(-5%),2025-02-17,10000000.0,1430,9499371.06918239,1430,-503488.93081760965
2025-02-14,41920,情報･通信業,69.4,396.0,435.6,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-02-14,48940,医薬品,75.1,5400.0,5940.0,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-02-14,61770,サービス業,73.2,103.0,97.8,SL(-5%),2025-02-19,10000000.0,1430,9495145.63106796,1430,-507714.3689320404
2025-02-14,66120,電気機器,77.4,1000.0,1100.0,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-02-14,29380,食料品,75.1,743.0,705.9,SL(-5%),2025-02-21,10000000.0,1430,9500672.947510093,1430,-502187.05248990655
2025-02-14,42590,情報･通信業,76.3,360.0,342.0,SL(-5%),2025-02-19,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,28200,食料品,73.0,3005.0,2854.8,SL(-5%),2025-02-17,10000000.0,1430,9500166.389351083,1430,-502693.61064891703
2025-02-14,55970,情報･通信業,79.9,843.0,800.8,SL(-5%),2025-02-19,10000000.0,1430,9499406.880189799,1430,-503453.1198102012
2025-02-14,42580,情報･通信業,78.7,1775.0,1686.2,SL(-5%),2025-02-21,10000000.0,1430,9499718.309859155,1430,-503141.69014084525
2025-02-14,31370,小売業,83.0,220.5,209.5,SL(-5%),2025-02-20,10000000.0,1430,9501133.786848072,1430,-501726.21315192804
2025-02-14,93990,情報･通信業,87.0,139.5,132.5,SL(-5%),2025-02-17,10000000.0,1430,9498207.88530466,1430,-504652.1146953404
2025-02-14,39640,情報･通信業,71.7,683.0,648.9,SL(-5%),2025-02-17,10000000.0,1430,9500732.064421669,1430,-502127.93557833135
2025-02-14,70630,サービス業,84.0,290.0,275.5,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,55870,情報･通信業,72.1,830.0,788.5,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,19820,建設業,67.6,1727.5,1641.1,SL(-5%),2025-02-20,10000000.0,1430,9499855.282199709,1430,-503004.71780029126
2025-02-14,147A0,情報･通信業,66.1,1188.0,1306.8,TP(+10%),2025-02-18,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-14,130A0,医薬品,74.9,881.0,836.9,SL(-5%),2025-02-21,10000000.0,1430,9499432.463110102,1430,-503427.53688989766
2025-02-14,77800,精密機器,63.8,1418.0,1347.1,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,21340,サービス業,67.8,20.0,19.0,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,288A0,サービス業,77.0,274.0,260.3,SL(-5%),2025-02-17,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,58580,非鉄金属,73.2,1790.0,1969.0,TP(+10%),2025-02-19,10000000.0,1430,11000000.0,1430,997140.0
2025-02-14,24360,サービス業,64.5,445.5,423.2,SL(-5%),2025-02-17,10000000.0,1430,9499438.832772166,1430,-503421.16722783446
2025-02-14,302A0,サービス業,71.3,861.0,817.9,SL(-5%),2025-02-17,10000000.0,1430,9499419.279907085,1430,-503440.720092915
2025-02-14,44880,情報･通信業,73.4,3810.0,3619.5,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,59850,金属製品,64.2,262.0,288.2,TP(+10%),2025-02-17,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-14,36230,情報･通信業,62.8,1125.0,1237.5,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-02-14,36940,情報･通信業,74.0,692.0,761.2,TP(+10%),2025-02-17,10000000.0,1430,11000000.0,1430,997140.0
2025-01-29,65210,電気機器,70.9,1364.0,1295.8,SL(-5%),2025-02-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-07,19800,建設業,79.2,1288.3333333333333,1223.9,SL(-5%),2025-02-25,10000000.0,1430,9499870.63389392,1430,-502989.3661060799
2025-02-10,24890,サービス業,79.6,294.0,279.3,SL(-5%),2025-02-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,76920,電気･ガス業,74.9,91.0,86.5,SL(-5%),2025-02-25,10000000.0,1430,9505494.505494505,1430,-497365.49450549483
2025-02-12,78190,その他製品,67.0,550.0,522.5,SL(-5%),2025-02-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-12,68340,電気機器,75.3,978.0,929.1,SL(-5%),2025-02-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-14,40110,情報･通信業,76.7,4870.0,4626.5,SL(-5%),2025-02-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,50330,情報･通信業,78.7,1020.0,969.0,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,44240,情報･通信業,89.1,380.0,418.0,TP(+10%),2025-02-18,10000000.0,1430,11000000.0,1430,997140.0
2025-02-17,76850,卸売業,91.0,1256.0,1381.6,TP(+10%),2025-02-19,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-17,42510,化学,72.9,1136.0,1249.6,TP(+10%),2025-02-20,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-17,49140,化学,83.4,1226.0,1348.6,TP(+10%),2025-02-19,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-17,78030,その他製品,76.2,267.5,254.1,SL(-5%),2025-02-18,10000000.0,1430,9499065.420560747,1430,-503794.5794392526
2025-02-17,73250,保険業,68.7,697.0,662.1,SL(-5%),2025-02-20,10000000.0,1430,9499282.639885223,1430,-503577.36011477746
2025-02-17,36520,情報･通信業,80.9,2035.0,1933.2,SL(-5%),2025-02-20,10000000.0,1430,9499754.2997543,1430,-503105.7002457008
2025-02-17,44800,情報･通信業,71.7,3090.0,2935.5,SL(-5%),2025-02-21,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,29700,不動産業,78.6,815.0,774.2,SL(-5%),2025-02-20,10000000.0,1430,9499386.503067486,1430,-503473.496932514
2025-02-17,29980,不動産業,89.4,673.0,639.4,SL(-5%),2025-02-19,10000000.0,1430,9500742.94205052,1430,-502117.05794947967
2025-02-17,153A0,情報･通信業,76.2,1496.0,1421.2,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,62270,機械,81.7,1303.3333333333333,1238.2,SL(-5%),2025-02-21,10000000.0,1430,9500255.754475703,1430,-502604.24552429654
2025-02-17,62660,機械,73.7,2384.0,2264.8,SL(-5%),2025-02-21,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,45650,医薬品,70.0,903.0,857.8,SL(-5%),2025-02-19,10000000.0,1430,9499446.290143963,1430,-503413.70985603705
2025-02-17,265A0,情報･通信業,68.3,932.0,885.4,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,16630,鉱業,71.3,1727.5,1641.1,SL(-5%),2025-02-19,10000000.0,1430,9499855.282199709,1430,-503004.71780029126
2025-02-17,70480,サービス業,71.4,274.0,260.3,SL(-5%),2025-02-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,36610,情報･通信業,67.5,849.5,807.0,SL(-5%),2025-02-19,10000000.0,1430,9499705.70924073,1430,-503154.29075926915
2025-02-17,62780,機械,63.0,4910.0,4664.5,SL(-5%),2025-02-19,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,48940,医薬品,67.4,5830.0,5538.5,SL(-5%),2025-02-19,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,44930,情報･通信業,63.7,2068.0,1964.6,SL(-5%),2025-02-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,36670,情報･通信業,70.3,147.0,139.7,SL(-5%),2025-02-20,10000000.0,1430,9503401.360544218,1430,-499458.63945578225
2025-02-17,168A0,その他製品,68.0,1181.0,1299.1,TP(+10%),2025-02-18,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-02-17,141A0,小売業,64.5,1998.0,1898.1,SL(-5%),2025-02-19,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,74090,輸送用機器,73.4,363.16666666666663,399.5,TP(+10%),2025-02-19,10000000.0,1430,11000458.926112898,1430,997598.9261128977
2025-02-17,44140,情報･通信業,67.6,2096.0,1991.2,SL(-5%),2025-02-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,70960,サービス業,64.9,1270.0,1206.5,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,55910,情報･通信業,82.9,1200.0,1140.0,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,77440,精密機器,69.3,1576.6666666666665,1497.8,SL(-5%),2025-02-21,10000000.0,1430,9499788.583509514,1430,-503071.4164904859
2025-02-17,52550,情報･通信業,69.8,84.0,92.4,TP(+10%),2025-02-18,10000000.0,1430,11000000.0,1430,997140.0
2025-02-17,44160,情報･通信業,65.0,737.0,810.7,TP(+10%),2025-02-18,10000000.0,1430,11000000.0,1430,997140.0
2025-02-17,38560,電気機器,74.9,684.0,649.8,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,58560,その他,69.3,36.0,34.2,SL(-5%),2025-02-18,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-17,39930,情報･通信業,63.5,4395.0,4175.2,SL(-5%),2025-02-18,10000000.0,1430,9499886.234357223,1430,-502973.7656427771
2025-01-23,75780,小売業,73.4,138.0,131.1,SL(-5%),2025-02-26,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-28,91660,サービス業,66.4,1445.5,1373.2,SL(-5%),2025-02-26,10000000.0,1430,9499827.049463853,1430,-503032.95053614676
2025-01-30,65160,電気機器,77.8,3130.0,2973.5,SL(-5%),2025-02-26,10000000.0,1430,9500000.0,1430,-502860.0
2025-01-31,54820,鉄鋼,80.6,1737.5,1911.3,TP(+10%),2025-02-26,10000000.0,1430,11000287.769784171,1430,997427.7697841711
2025-02-07,60460,サービス業,69.3,126.0,119.7,SL(-5%),2025-02-26,10000000.0,1430,9500000.0,1430,-502860.0
2025-02-10,77150,精密機器,71.1,2039.0,1937.0,SL(-5%),2025-02-26,10000000.0,1430,9499754.781755762,1430,-503105.2182442378
2025-02-12,68000,電気機器,71.3,1513.0,1437.3,SL(-5%),2025-02-26,10000000.0,1430,9499669.530733641,1430,-503190.46926635876
2025-02-13,75520,卸売業,68.8,2432.5,2310.9,SL(-5%),2025-02-26,10000000.0,1430,9500102.774922919,1430,-502757.2250770815
2025-02-13,52020,ガラス･土石製品,66.7,368.0,404.8,TP(+10%),2025-02-26,10000000.0,1430,11000000.0,1430,997140.0
